Bairro,Area,Valor,Dormitorios,Vagas
Jardim_Itu_Sabara,53.08,235000,2,1
Jardim_Itu_Sabara,193.01,807000,3,2
Jardim_Itu_Sabara,50,215000,2,1
Jardim_Itu_Sabara,50,225000,2,1
Jardim_Itu_Sabara,69.44,265000,2,0
Jardim_Itu_Sabara,67,290000,2,1
Jardim_Itu_Sabara,96,510000,3,2
Jardim_Itu_Sabara,96,520000,3,2
Jardim_Itu_Sabara,221.56,860000,2,2
Jardim_Itu_Sabara,43.5,182000,1,1
Jardim_Itu_Sabara,72,361000,3,2
Jardim_Itu_Sabara,130.8,745000,3,4
Jardim_Itu_Sabara,71.6,390000,2,1
Jardim_Itu_Sabara,43.05,176000,1,0
Jardim_Itu_Sabara,39.86,319500,1,2
Jardim_Itu_Sabara,53.08,195000,2,0
Jardim_Itu_Sabara,50,160000,2,0
Jardim_Itu_Sabara,53.08,240000,2,0
Jardim_Itu_Sabara,72.35,235000,3,1
Jardim_Itu_Sabara,67,299000,2,1
Jardim_Itu_Sabara,140,640000,3,2
Jardim_Itu_Sabara,83.27,335000,3,2
Jardim_Itu_Sabara,156.64,590000,3,5
Jardim_Itu_Sabara,87,550000,3,2
Jardim_Itu_Sabara,58.56,185000,2,1
Jardim_Itu_Sabara,63,320000,3,1
Jardim_Itu_Sabara,67.65,290000,2,1
Jardim_Itu_Sabara,60.58,315000,3,1
Jardim_Itu_Sabara,72.85,340000,2,2
Jardim_Itu_Sabara,37.72,160000,1,0
Jardim_Itu_Sabara,69.66,265000,2,1
Jardim_Itu_Sabara,48.32,239000,2,1
Jardim_Itu_Sabara,102.03,556000,3,1
Jardim_Itu_Sabara,48,2e+05,2,1
Jardim_Itu_Sabara,67.65,350000,2,1
Jardim_Itu_Sabara,50.15,340000,2,2
Jardim_Itu_Sabara,63.5,4e+05,3,2
Jardim_Itu_Sabara,75.63,425000,2,2
Jardim_Itu_Sabara,75.63,440000,2,2
Jardim_Itu_Sabara,75.63,455000,2,2
Jardim_Itu_Sabara,41,135000,1,0
Jardim_Itu_Sabara,79,484486,3,2
Jardim_Itu_Sabara,67.65,310000,2,1
Jardim_Itu_Sabara,56.2,375000,2,1
Jardim_Itu_Sabara,72.12,410000,3,1
Jardim_Itu_Sabara,38.99,212000,1,1
Jardim_Itu_Sabara,43,155000,1,1
Jardim_Itu_Sabara,43,170000,1,1
Jardim_Itu_Sabara,72.12,520000,3,2
Jardim_Itu_Sabara,43,180000,1,1
Jardim_Itu_Sabara,64.17,358000,2,1
Jardim_Itu_Sabara,68.33,420000,2,2
Jardim_Itu_Sabara,65.08,190000,2,1
Jardim_Itu_Sabara,64.17,329500,2,1
Jardim_Itu_Sabara,73.22,488000,3,2
Jardim_Itu_Sabara,56.2,325000,2,1
Jardim_Itu_Sabara,70.92,360000,2,2
Jardim_Itu_Sabara,73.21,479000,3,1
Jardim_Itu_Sabara,72.34,260000,3,1
Jardim_Itu_Sabara,43.05,160000,1,0
Jardim_Itu_Sabara,58.56,190000,2,1
Jardim_Itu_Sabara,50.15,260000,2,1
Jardim_Itu_Sabara,67.36,380000,2,0
Jardim_Itu_Sabara,56.2,339000,2,1
Jardim_Itu_Sabara,109.81,480000,3,2
Jardim_Itu_Sabara,44.33,192000,2,0
Jardim_Leopoldina,33,1e+05,1,0
Jardim_Leopoldina,42.69,128000,1,1
Jardim_Leopoldina,35,155000,1,1
Jardim_Leopoldina,38,135000,2,1
Jardim_Leopoldina,44,130000,1,0
Jardim_Leopoldina,37,120000,1,0
Jardim_Leopoldina,41,138000,1,0
Jardim_Leopoldina,40,148500,2,0
Jardim_Leopoldina,37.43,106000,1,0
Jardim_Leopoldina,37,127200,1,1
Jardim_Leopoldina,48,125000,1,0
Jardim_Leopoldina,55,140000,2,0
Jardim_Leopoldina,39.69,150000,1,0
Jardim_Lindoia,91.89,630000,3,2
Jardim_Lindoia,129.39,470000,3,1
Jardim_Lindoia,103.62,570000,3,4
Jardim_Lindoia,86,490000,3,2
Jardim_Lindoia,82.28,583000,3,1
Jardim_Lindoia,142.79,6e+05,2,2
Jardim_Lindoia,68,357000,2,1
Jardim_Lindoia,102,650000,3,3
Jardim_Lindoia,62,430000,2,1
Jardim_Lindoia,95,650000,3,2
Jardim_Lindoia,60,230000,2,0
Jardim_Lindoia,90,8e+05,3,2
Jardim_Lindoia,63.34,460000,2,1
Jardim_Lindoia,82.97,385000,2,1
Jardim_Lindoia,43,350000,1,1
Jardim_Lindoia,93.41,550000,3,1
Jardim_Lindoia,60.81,460000,2,1
Jardim_Lindoia,97.11,710000,3,2
Jardim_Lindoia,68.68,395000,2,1
Jardim_Lindoia,93.2,450000,3,1
Jardim_Lindoia,113.57,735000,3,3
Jardim_Lindoia,136.59,750000,3,2
Jardim_Lindoia,84.07,460000,3,1
Jardim_Lindoia,84,5e+05,3,1
Jardim_Lindoia,94.62,630000,3,4
Jardim_Lindoia,73.81,420000,2,1
Jardim_Lindoia,43.83,181000,1,0
Jardim_Lindoia,40.17,130000,1,0
Jardim_Lindoia,73.81,490000,2,2
Jardim_Lindoia,97,620000,3,4
Jardim_Lindoia,73,480000,2,0
Jardim_Lindoia,84,490000,3,1
Jardim_Lindoia,95.04,745000,3,2
Jardim_Lindoia,93.56,480000,3,1
Jardim_Lindoia,45.46,259000,1,1
Jardim_Lindoia,82.28,420000,3,2
Jardim_Lindoia,68.28,320000,2,1
Jardim_Lindoia,113.57,848000,3,2
Jardim_Lindoia,68.36,386578,2,0
Jardim_Lindoia,82.28,440214.76,3,0
Jardim_Lindoia,68.36,374976,2,0
Jardim_Lindoia,83.85,463491,3,0
Jardim_Lindoia,83.85,467630,3,0
Jardim_Lindoia,83.85,475907,3,0
Jardim_Lindoia,84.07,517290,3,0
Jardim_Lindoia,83.85,543154,3,0
Jardim_Lindoia,68.36,424178,2,0
Jardim_Lindoia,68.36,439697,2,0
Jardim_Lindoia,68.36,434523,2,0
Jardim_Lindoia,68.36,440475,2,0
Jardim_Lindoia,68.36,436090,2,0
Jardim_Lindoia,68.36,416937,2,0
Jardim_Lindoia,61,395000,2,1
Jardim_Lindoia,64.64,265000,2,2
Jardim_Lindoia,89.38,530000,2,2
Jardim_Lindoia,68,349856,2,1
Jardim_Lindoia,68,349046,2,1
Jardim_Lindoia,85,424881,3,1
Jardim_Lindoia,68,290000,3,1
Jardim_Lindoia,62.18,203000,2,0
Jardim_Lindoia,51.34,175000,1,0
Jardim_Lindoia,83.85,490000,3,1
Jardim_Lindoia,93.4,340000,1,1
Jardim_Lindoia,133,6e+05,3,2
Jardim_Planalto,75.63,395000,2,1
Jardim_Planalto,75.63,425000,2,2
Jardim_Planalto,72.98,250000,2,1
Jardim_Planalto,91.21,510000,3,2
Jardim_Planalto,50.83,224000,2,1
Jardim_Planalto,105.94,580000,3,2
Jardim_Planalto,123.8,660000,3,2
Jardim_Planalto,117.07,750000,3,2
Jardim_Planalto,105.5,530000,3,2
Jardim_Planalto,101.16,456000,2,1
Jardim_Planalto,68.29,230000,3,1
Jardim_Planalto,100,450000,2,2
Jardim_Planalto,101.25,495000,3,2
Jardim_Planalto,56.95,320000,2,1
Jardim_Planalto,49.76,190000,1,0
Jardim_Sao_Pedro,101,740000,3,2
Jardim_Sao_Pedro,101,740000,3,2
Jardim_Sao_Pedro,100.95,761000,3,2
Jardim_Sao_Pedro,221.83,996500,3,2
Jardim_Sao_Pedro,157.79,766000,3,2
Jardim_Sao_Pedro,101,752000,3,2
Jardim_Sao_Pedro,95,330000,3,2
Jardim_Sao_Pedro,76,283000,3,2
Jardim_Sao_Pedro,58,250000,2,1
Jardim_Sao_Pedro,133.35,4e+05,2,1
Jardim_Sao_Pedro,98,4e+05,3,2
Jardim_Sao_Pedro,85.51,6e+05,2,2
Jardim_Sao_Pedro,61.84,185000,2,0
Jardim_Ypu,78.72,383000,3,1
Jardim_Ypu,56.19,172000,2,1
Jardim_Ypu,41.63,135000,1,1
Jardim_Ypu,61.32,3e+05,2,0
Lomba_do_Pinheiro,48,125000,2,1
Lomba_do_Pinheiro,47,135000,2,1
Lomba_do_Pinheiro,47,140000,2,1
Lomba_do_Pinheiro,41.48,130000,2,0
Lomba_do_Pinheiro,38.38,115000,2,1
Lomba_do_Pinheiro,40,110000,2,1
Lomba_do_Pinheiro,38.38,108000,2,1
Medianeira,96,375000,3,1
Medianeira,77.5,265000,3,1
Medianeira,90,223500,2,0
Medianeira,58.89,220000,2,0
Medianeira,121.38,415000,3,1
Medianeira,60.62,275000,2,2
Medianeira,68,238000,2,0
Medianeira,69,250000,2,1
Medianeira,56.47,250000,2,1
Medianeira,38.75,145000,1,0
Medianeira,64.39,215000,2,0
Medianeira,56.97,180000,2,1
Medianeira,99,510000,3,1
Medianeira,88,450000,3,2
Medianeira,82.72,287000,2,0
Medianeira,56.79,341094.9,2,1
Medianeira,53,210000,2,1
Medianeira,79.6,240000,2,0
Medianeira,65.35,265000,2,0
Medianeira,87.1,370000,3,1
Medianeira,45.84,190000,1,1
Medianeira,64,350000,2,1
Medianeira,71.87,240000,2,0
Medianeira,64.36,280000,2,2
Medianeira,67.72,330000,2,2
Medianeira,88.04,341000,2,1
Medianeira,38.73,180000,1,1
Medianeira,53.81,2e+05,2,0
Medianeira,49,170000,1,2
Medianeira,87,266500,3,0
Medianeira,120.43,340000,3,1
Medianeira,49,170000,1,2
Medianeira,90.99,3e+05,3,2
Medianeira,40.4,170000,1,0
Medianeira,64.36,3e+05,2,1
Menino_Deus,86,425000,3,1
Menino_Deus,46.38,217000,1,0
Menino_Deus,97.71,763989.83,2,2
Menino_Deus,73.03,287000,2,0
Menino_Deus,49.28,299000,1,1
Menino_Deus,122.2,980000,3,3
Menino_Deus,63.23,280000,2,0
Menino_Deus,51.48,240000,1,1
Menino_Deus,74.7,385000,2,0
Menino_Deus,60.59,269000,2,0
Menino_Deus,150.51,870000,3,2
Menino_Deus,59.24,235000,3,0
Menino_Deus,68.64,3e+05,2,1
Menino_Deus,99.61,838752.08,3,1
Menino_Deus,99,790180,3,1
Menino_Deus,99.61,830940.04,3,1
Menino_Deus,99,831128.93,3,1
Menino_Deus,99.61,936226.95,3,2
Menino_Deus,127.67,1050338.11,3,1
Menino_Deus,59.18,370000,2,2
Menino_Deus,128.8,1019633,3,1
Menino_Deus,99,876192,3,2
Menino_Deus,99.61,1012989,3,2
Menino_Deus,28.3,155000,1,0
Menino_Deus,42,233500,1,0
Menino_Deus,87.56,318000,3,0
Menino_Deus,105,420000,3,0
Menino_Deus,73,290000,2,0
Menino_Deus,68.47,450000,2,2
Menino_Deus,41.36,325000,1,1
Menino_Deus,95.49,420000,3,0
Menino_Deus,99,750000,2,2
Menino_Deus,40.85,240000,1,0
Menino_Deus,95,420000,3,0
Menino_Deus,42.6,245000,1,0
Menino_Deus,99,970000,3,2
Menino_Deus,67.47,265000,2,0
Menino_Deus,99.5,540000,3,1
Menino_Deus,102.87,639000,3,1
Menino_Deus,62.79,450000,2,2
Menino_Deus,49.8,243000,1,0
Menino_Deus,70.42,430000,2,1
Menino_Deus,56.7,266000,2,0
Menino_Deus,77.63,270000,3,0
Menino_Deus,42,159000,1,0
Menino_Deus,96.88,8e+05,3,2
Menino_Deus,83.46,277000,2,0
Menino_Deus,63.45,277000,2,0
Menino_Deus,89.65,720000,3,2
Menino_Deus,90.28,730000,3,1
Menino_Deus,63.14,353000,4,0
Menino_Deus,53.8,210000,2,0
Menino_Deus,68.53,351000,2,0
Menino_Deus,41.6,190000,1,0
Menino_Deus,52.16,250000,1,1
Menino_Deus,62,290000,2,0
Menino_Deus,74,299000,2,1
Menino_Deus,110,385000,4,0
Menino_Deus,77.35,330000,3,0
Menino_Deus,129.21,530000,3,1
Menino_Deus,85,424000,2,1
Menino_Deus,70.62,485000,2,1
Menino_Deus,84.41,435000,2,1
Menino_Deus,118.68,6e+05,3,4
Menino_Deus,95.49,420000,3,1
Menino_Deus,63.46,360000,2,1
Menino_Deus,64.46,265000,2,0
Menino_Deus,65,290000,2,0
Menino_Deus,59.44,330000,2,0
Menino_Deus,62,285000,2,0
Menino_Deus,101,450000,3,1
Menino_Deus,24.1,150000,1,0
Menino_Deus,42.6,220000,1,0
Menino_Deus,56,340000,0,2
Menino_Deus,45,460000,1,1
Menino_Deus,77.58,553790,2,1
Menino_Deus,41.4,197000,1,0
Menino_Deus,81.77,620000,3,1
Menino_Deus,57.73,220000,2,0
Menino_Deus,76.08,270000,4,0
Menino_Deus,70,430000,3,2
Menino_Deus,100.7,595000,3,2
Menino_Deus,65,195000,2,0
Menino_Deus,56.9,297000,2,1
Menino_Deus,65.59,276000,2,0
Menino_Deus,75.3,430000,2,1
Menino_Deus,33,2e+05,1,0
Menino_Deus,42,240000,1,1
Menino_Deus,88,365000,3,0
Menino_Deus,105.32,446000,3,0
Menino_Deus,77.35,370000,3,0
Menino_Deus,69.57,270000,2,0
Menino_Deus,87.6,446000,3,1
Menino_Deus,89.44,3e+05,2,0
Menino_Deus,42.11,290000,1,1
Menino_Deus,88.44,377000,2,1
Menino_Deus,67.43,4e+05,3,0
Menino_Deus,107.84,340000,3,0
Menino_Deus,94,650000,3,0
Menino_Deus,72,330000,2,0
Menino_Deus,101.68,720000,3,4
Menino_Deus,103.73,424000,3,0
Menino_Deus,96,550000,2,1
Menino_Deus,52,250000,2,0
Menino_Deus,76.08,250000,2,0
Menino_Deus,97.68,269000,2,0
Menino_Deus,129.36,905000,3,2
Menino_Deus,64.49,290000,2,0
Menino_Deus,83.62,612000,2,1
Menino_Deus,81.91,380000,3,0
Menino_Deus,88.44,470000,2,1
Menino_Deus,150.99,530000,3,1
Menino_Deus,89.94,4e+05,3,1
Menino_Deus,73.84,371000,2,1
Menino_Deus,26.97,186000,1,0
Menino_Deus,60,415000,2,1
Menino_Deus,77.38,480000,2,2
Menino_Deus,76.72,480000,2,2
Menino_Deus,120,960000,3,2
Menino_Deus,46.5,205000,1,0
Menino_Deus,129.87,950000,3,2
Menino_Deus,74.54,285000,2,0
Menino_Deus,81.93,385000,2,0
Menino_Deus,102.45,580000,3,1
Menino_Deus,44,365000,2,1
Menino_Deus,42.78,185000,1,0
Menino_Deus,21.91,180200,1,0
Menino_Deus,44,380000,2,1
Menino_Deus,76.39,370000,2,1
Menino_Deus,98.77,530000,3,1
Menino_Deus,105.14,620000,3,1
Menino_Deus,43.85,159000,1,0
Menino_Deus,58.3,478000,2,1
Menino_Deus,78,320000,3,0
Menino_Deus,76.08,250000,2,0
Menino_Deus,56.18,277000,2,1
Menino_Deus,40.69,220500,1,0
Menino_Deus,99.45,850000,3,2
Menino_Deus,64,425000,2,1
Menino_Deus,68,375000,2,0
Menino_Deus,43.3,190000,1,1
Menino_Deus,108.23,450000,3,1
Menino_Deus,84.98,340000,3,0
Menino_Deus,49.27,191500,2,0
Menino_Deus,44.72,4e+05,1,1
Menino_Deus,38.26,260000,1,1
Menino_Deus,41.51,180000,1,0
Menino_Deus,53.08,240000,1,0
Menino_Deus,62,255000,2,0
Menino_Deus,29.55,145000,1,0
Menino_Deus,60.69,450996,2,1
Menino_Deus,77.01,465010,2,1
Menino_Deus,71.27,440002.5,2,1
Menino_Deus,77.01,481617.5,2,1
Menino_Deus,81.77,630000,3,1
Menino_Deus,71.27,455175,2,1
Menino_Deus,76.81,496725,2,1
Menino_Deus,66.23,496725,2,0
Menino_Deus,77.01,498225,2,1
Menino_Deus,70.2,308000,2,0
Menino_Deus,82.35,290000,2,0
Menino_Deus,77.63,4e+05,4,0
Menino_Deus,34.02,190000,1,0
Menino_Deus,120,532000,3,1
Menino_Deus,110.6,470000,3,1
Menino_Deus,36.77,180000,1,0
Menino_Deus,56.01,440000,2,1
Menino_Deus,45,365664,1,1
Menino_Deus,45,392772,1,1
Menino_Deus,76,554123,3,2
Menino_Deus,76,563281,3,2
Menino_Deus,76,528559,3,2
Menino_Deus,76,546913,3,2
Menino_Deus,76,563301,3,2
Menino_Deus,76,581658,3,2
Menino_Deus,69.1,515000,2,1
Menino_Deus,50.79,255000,2,0
Menino_Deus,110.17,420000,3,0
Menino_Deus,59.53,250000,2,0
Menino_Deus,119.44,590000,3,1
Menino_Deus,100.63,6e+05,3,2
Menino_Deus,47,235000,2,0
Menino_Deus,66.07,430000,2,1
Menino_Deus,52.99,2e+05,1,0
Menino_Deus,60.9,3e+05,3,0
Menino_Deus,77.44,645000,2,1
Menino_Deus,73.37,360000,2,0
Menino_Deus,58.17,412854,2,1
Menino_Deus,87.7,570000,3,4
Menino_Deus,39.54,186000,1,0
Menino_Deus,40.26,170000,1,0
Menino_Deus,96.88,775000,3,2
Menino_Deus,75.93,240000,2,0
Menino_Deus,85,430000,3,1
Menino_Deus,69.8,355000,2,1
Menino_Deus,107.7,639000,3,1
Menino_Deus,87,390000,3,0
Menino_Deus,86.29,960000,3,2
Menino_Deus,96.8,690000,3,2
Menino_Deus,96.8,772500,3,2
Menino_Deus,53.82,532000,1,1
Menino_Deus,87.62,742000,3,1
Menino_Deus,42.17,207000,1,0
Menino_Deus,109.33,795000,3,2
Menino_Deus,96.88,872000,3,2
Menino_Deus,77.16,320000,2,0
Menino_Deus,46,320000,1,1
Menino_Deus,54.7,288000,2,0
Menino_Deus,73.05,4e+05,2,1
Menino_Deus,55.71,265000,2,0
Menino_Deus,86.87,510000,3,1
Menino_Deus,67,315000,2,0
Menino_Deus,120,387000,3,1
Menino_Deus,125.67,850000,3,2
Menino_Deus,46.5,175000,1,0
Menino_Deus,131,480000,3,1
Menino_Deus,104,680000,3,1
Menino_Deus,81.93,740000,3,0
Menino_Deus,34.53,225000,1,0
Menino_Deus,44,390000,1,1
Menino_Deus,56.54,3e+05,2,0
Menino_Deus,42.86,250000,1,2
Menino_Deus,94,3e+05,3,0
Menino_Deus,76,280000,2,0
Menino_Deus,58,490000,2,1
Menino_Deus,89.13,890000,3,2
Menino_Deus,76.3,394000,2,0
Menino_Deus,80.63,636000,3,2
Menino_Deus,107.68,791000,3,2
Menino_Deus,39,220000,1,0
Menino_Deus,46.59,318000,1,1
Menino_Deus,59,303000,2,0
Menino_Deus,70.24,350000,2,0
Menino_Deus,117.74,788000,3,1
Menino_Deus,65.57,295000,3,0
Menino_Deus,56.18,269000,2,0
Menino_Deus,73.21,350000,2,1
Menino_Deus,103.12,825000,3,2
Menino_Deus,116.54,820000,3,2
Menino_Deus,68.64,430000,2,1
Menino_Deus,82.17,275000,2,0
Menino_Deus,110.56,6e+05,3,0
Menino_Deus,99.45,840468,3,2
Menino_Deus,128.83,1062977,3,2
Menino_Deus,84.96,586310,2,1
Menino_Deus,109.33,778517,3,2
Menino_Deus,39,376237,1,1
Menino_Deus,56,399127,2,1
Menino_Deus,74,565465,3,2
Menino_Deus,75.96,581048,2,1
Menino_Deus,90.26,675029,3,2
Menino_Deus,90,686227,2,2
Menino_Deus,112,951756,3,2
Menino_Deus,45,365664,1,1
Menino_Deus,76,528559,3,2
Menino_Deus,62.79,450000,2,2
Menino_Deus,47.5,225000,1,0
Menino_Deus,58.17,290000,2,1
Menino_Deus,57.33,290000,2,1
Menino_Deus,58.17,290000,2,1
Menino_Deus,57.83,3e+05,2,1
Menino_Deus,70,290000,2,0
Menino_Deus,89.18,665000,2,2
Menino_Deus,120,9e+05,3,1
Menino_Deus,110.14,910000,3,2
Menino_Deus,129.87,950000,3,2
Menino_Deus,42.04,2e+05,1,0
Menino_Deus,53.37,285000,2,0
Menino_Deus,100.4,565000,3,1
Menino_Deus,60,268000,2,0
Menino_Deus,87.13,750000,3,2
Menino_Deus,73,285000,2,0
Menino_Deus,67,495000,2,2
Menino_Deus,42.3,210000,1,0
Menino_Deus,67,360000,2,0
Menino_Deus,70,478700,2,2
Menino_Deus,49.27,245000,2,0
Moinhos_de_Vento,120,678400,3,0
Moinhos_de_Vento,265,1450000,3,2
Moinhos_de_Vento,75.45,420000,2,1
Moinhos_de_Vento,130,511000,3,1
Moinhos_de_Vento,97.22,630000,3,1
Moinhos_de_Vento,109,553000,3,1
Moinhos_de_Vento,153.03,9e+05,3,2
Moinhos_de_Vento,71,371000,2,1
Moinhos_de_Vento,184.83,1250000,3,2
Moinhos_de_Vento,290,1400000,4,2
Moinhos_de_Vento,123,750000,2,2
Moinhos_de_Vento,262,1300000,2,2
Moinhos_de_Vento,61,385000,1,1
Moinhos_de_Vento,249,9e+05,4,2
Moinhos_de_Vento,47.27,4e+05,1,1
Moinhos_de_Vento,159,1350000,2,2
Moinhos_de_Vento,175,1550000,2,2
Moinhos_de_Vento,47.03,379000,1,1
Moinhos_de_Vento,78.59,290000,2,0
Moinhos_de_Vento,92,5e+05,3,1
Moinhos_de_Vento,70,520000,2,1
Moinhos_de_Vento,101.77,650000,3,1
Moinhos_de_Vento,59.44,220000,2,0
Moinhos_de_Vento,71,3e+05,2,0
Moinhos_de_Vento,71,3e+05,2,0
Moinhos_de_Vento,180,610000,3,4
Moinhos_de_Vento,128.24,880000,3,2
Moinhos_de_Vento,230,1290000,3,2
Moinhos_de_Vento,103,8e+05,2,2
Moinhos_de_Vento,97.04,370000,3,0
Moinhos_de_Vento,142,775000,3,1
Moinhos_de_Vento,132.23,9e+05,3,1
Moinhos_de_Vento,234.76,1300000,3,2
Moinhos_de_Vento,90,535000,2,0
Moinhos_de_Vento,97.12,398000,3,0
Moinhos_de_Vento,114,610000,3,1
Moinhos_de_Vento,97.95,850000,2,1
Moinhos_de_Vento,140,750000,3,1
Moinhos_de_Vento,185.36,980000,3,1
Moinhos_de_Vento,250,880000,3,2
Moinhos_de_Vento,117,850000,3,2
Moinhos_de_Vento,97.09,690000,3,2
Moinhos_de_Vento,204.29,1340000,3,3
Moinhos_de_Vento,178,498000,3,1
Moinhos_de_Vento,67,299000,2,0
Moinhos_de_Vento,70,350000,2,0
Moinhos_de_Vento,97.13,355000,3,0
Moinhos_de_Vento,69,318000,2,0
Moinhos_de_Vento,138.99,790000,2,1
Moinhos_de_Vento,197.63,1545309,3,4
Moinhos_de_Vento,167.95,1100000,4,1
Moinhos_de_Vento,116.15,680000,3,1
Moinhos_de_Vento,165,745000,3,1
Moinhos_de_Vento,204,1200000,4,2
Moinhos_de_Vento,148,639000,3,1
Moinhos_de_Vento,159.65,1280000,3,2
Moinhos_de_Vento,217,890000,3,1
Moinhos_de_Vento,138,1280000,3,0
Moinhos_de_Vento,127,1220000,3,2
Moinhos_de_Vento,269.88,1590000,3,1
Moinhos_de_Vento,115,1170000,3,3
Moinhos_de_Vento,170,958000,2,1
Moinhos_de_Vento,71,839808,2,2
Moinhos_de_Vento,71,775300,2,2
Moinhos_de_Vento,128.19,1251776,3,2
Moinhos_de_Vento,147.09,1324337,4,3
Moinhos_de_Vento,163.53,1100000,3,3
Moinhos_de_Vento,60,297000,2,0
Moinhos_de_Vento,111,480000,3,1
Moinhos_de_Vento,56.83,350000,2,0
Moinhos_de_Vento,104.08,650000,3,0
Moinhos_de_Vento,145,880000,3,1
Moinhos_de_Vento,113,680000,3,1
Moinhos_de_Vento,38.93,375000,1,1
Moinhos_de_Vento,114.25,650000,3,1
Moinhos_de_Vento,228.11,1850000,3,3
Moinhos_de_Vento,70.94,940000,2,2
Moinhos_de_Vento,205,850000,4,2
Mont_Serrat,113.84,750000,3,2
Mont_Serrat,73.22,499000,3,1
Mont_Serrat,75,615000,2,1
Mont_Serrat,70.97,375000,2,0
Mont_Serrat,141.11,595000,3,1
Mont_Serrat,53.74,280000,1,0
Mont_Serrat,113.72,905000,3,2
Mont_Serrat,106.76,801000,3,2
Mont_Serrat,106.76,9e+05,3,2
Mont_Serrat,186.13,990000,3,3
Mont_Serrat,42.34,245000,1,1
Mont_Serrat,53.74,245000,1,0
Mont_Serrat,72.57,440000,2,1
Mont_Serrat,114.05,705425,2,4
Mont_Serrat,75.74,646000,2,4
Mont_Serrat,75.74,676854,2,4
Mont_Serrat,75.74,688802,2,4
Mont_Serrat,75.74,666245,2,4
Mont_Serrat,45.78,285000,1,0
Mont_Serrat,73.62,410900,2,1
Mont_Serrat,113.96,510000,3,1
Mont_Serrat,126.78,650000,3,2
Mont_Serrat,155,1150000,3,2
Mont_Serrat,87.54,590000,3,1
Mont_Serrat,54.24,395000,2,0
Mont_Serrat,55.95,350000,2,1
Mont_Serrat,109,625000,3,2
Mont_Serrat,86.44,724000,3,2
Mont_Serrat,113,940000,3,2
Mont_Serrat,47.27,410000,1,1
Mont_Serrat,48.31,4e+05,1,1
Mont_Serrat,87.54,630000,3,2
Mont_Serrat,77,430000,2,2
Mont_Serrat,84,756204,2,2
Mont_Serrat,70.07,498000,2,2
Mont_Serrat,58,362000,2,2
Mont_Serrat,77.52,460000,2,2
Mont_Serrat,83,7e+05,2,4
Mont_Serrat,88.13,750000,2,3
Mont_Serrat,89,540000,3,2
Mont_Serrat,86,697000,3,2
Mont_Serrat,75.36,440000,2,1
Mont_Serrat,55.84,390000,1,1
Mont_Serrat,73.22,520000,3,1
Mont_Serrat,45.78,266000,1,0
Mont_Serrat,70.1,310000,2,0
Mont_Serrat,75.36,425000,2,1
Mont_Serrat,51,245000,2,0
Mont_Serrat,75.74,676238,2,2
Mont_Serrat,153.09,726587,2,2
Mont_Serrat,45.58,409708,1,1
Mont_Serrat,65.42,567288,2,1
Mont_Serrat,75,332000,3,1
Mont_Serrat,105,760000,3,2
Mont_Serrat,102.21,8e+05,2,2
Mont_Serrat,71,670000,2,2
Mont_Serrat,113,750000,3,2
Mont_Serrat,96.8,420000,3,0
Mont_Serrat,104.19,680000,2,2
Navegantes,67,220000,1,0
Navegantes,67,313000,2,2
Navegantes,62,155000,2,0
Navegantes,68,170000,2,1
Navegantes,75.9,269000,3,0
Navegantes,90,425000,2,1
Navegantes,46,288000,1,1
Navegantes,52.25,220000,3,0
Navegantes,50.07,160000,2,0
Navegantes,84.35,213000,3,0
Navegantes,63.83,297000,2,0
Navegantes,39.2,2e+05,2,0
Navegantes,70,225000,2,0
Navegantes,101.08,238000,3,0
Navegantes,57.55,193000,2,0
Navegantes,87.86,350000,2,1
Navegantes,33.3,169000,1,0
Navegantes,66.7,175000,2,1
Navegantes,64.26,369000,1,1
Navegantes,71.31,230000,2,0
Nonoai,62,270000,3,1
Nonoai,134,297000,3,1
Nonoai,89.56,190000,2,1
Nonoai,68.08,235000,2,1
Nonoai,68.08,245000,2,1
Nonoai,63.17,320000,2,0
Nonoai,60.65,212000,2,1
Nonoai,64.15,245000,2,1
Nonoai,87.7,330000,3,1
Nonoai,61.37,335000,2,1
Nonoai,94.15,230000,2,0
Nonoai,55.13,309900,2,1
Nonoai,48.24,228000,2,1
Nonoai,55.13,290000,2,1
Nonoai,63.56,285000,3,1
Nonoai,60.65,258000,2,1
Nonoai,90,340000,3,2
Nonoai,83.84,335946.88,3,1
Nonoai,60.65,238000,2,1
Nonoai,83.84,335000,3,1
Nonoai,83.84,335000,3,1
Nonoai,59.45,240000,2,1
Nonoai,75.5,249000,2,0
Nonoai,72.5,250000,2,0
Nonoai,60.65,256000,2,1
Nonoai,48,160000,2,0
Nonoai,64.15,254000,2,1
Nonoai,39.17,169000,1,1
Nonoai,64.15,255000,3,0
Nonoai,75.5,277000,3,1
Nonoai,62,350000,3,1
Nonoai,61.97,280000,3,1
Nonoai,59.45,193000,2,0
Nonoai,145.13,380000,3,1
Nonoai,61.97,265000,3,1
Nonoai,61.37,250000,2,1
Nonoai,60.65,265000,2,1
Nonoai,61,215000,2,1
Nonoai,61,220000,2,1
Nonoai,70,265000,2,1
Nonoai,61.37,277000,2,1
Nonoai,51.28,245000,2,1
Parque_dos_Maias,37,106000,1,0
Parque_dos_Maias,60.14,149000,2,0
Partenon,66.51,369000,3,1
Partenon,44,230000,1,1
Partenon,66.51,410000,3,1
Partenon,40,212000,1,1
Partenon,65,350000,3,1
